"x","y","z","interval_no","pause/unpause","data_sample_no","packet_no","App_Interval_no","RunType"
4.043457,-0.12109375,1.0102539,1,0,106,20,1,4
3.7978516,0.16894531,0.94140625,1,0,107,21,1,4
3.3623047,0.44189453,0.79541016,1,0,108,21,1,4
2.916504,0.46484375,0.79248047,1,0,109,21,1,4
2.458496,0.30322266,0.99902344,1,0,110,21,1,4
1.9418945,0.061523438,1.1567383,1,0,111,21,1,4
1.5097656,-0.1381836,1.265625,1,0,112,21,1,4
1.03125,-0.064453125,1.0854492,1,0,113,21,1,4
0.6870117,-0.13134766,1.3266602,1,0,114,21,1,4
0.24072266,-0.6455078,1.4331055,1,0,115,21,1,4
-0.13232422,-1.2373047,1.5917969,1,0,116,21,1,4
-0.3149414,-1.5668945,1.8657227,1,0,117,21,1,4
-0.4267578,-1.7143555,1.9833984,1,0,118,21,1,4
-0.6855469,-1.4472656,2.0385742,1,0,119,21,1,4
-1.0405273,-0.90527344,2.1123047,1,0,120,21,1,4
-1.2646484,-0.39160156,2.0019531,1,0,121,21,1,4
-1.3520508,-0.020507812,1.7490234,1,0,122,21,1,4
-1.2172852,0.13134766,1.4038086,1,0,123,21,1,4
-0.8198242,0.20263672,1.0961914,1,0,124,21,1,4
0.09765625,0.34179688,1.1655273,1,0,125,22,1,4
1.1347656,0.5385742,2.1469727,1,0,126,22,1,4
1.7324219,0.5571289,3.118164,1,0,127,22,1,4
1.9887695,0.46191406,2.609375,1,0,128,22,1,4
3.2753906,1.3256836,1.7441406,1,0,129,22,1,4
4.7700195,1.796875,1.2783203,1,0,130,22,1,4
5.477539,-0.5966797,2.387207,1,0,131,22,1,4
4.8100586,-2.519043,1.7626953,1,0,132,22,1,4
4.904785,-2.5717773,1.3076172,1,0,133,22,1,4
4.7871094,-1.5273438,1.7573242,1,0,134,22,1,4
4.439453,-0.71240234,1.7290039,1,0,135,22,1,4
4.3183594,0.025390625,1.9394531,1,0,136,22,1,4
3.947754,0.27294922,1.5708008,1,0,137,22,1,4
3.9072266,0.30371094,1.3759766,1,0,138,22,1,4
3.7578125,0.12158203,1.1982422,1,0,139,22,1,4
3.5708008,-0.06689453,1.1054688,1,0,140,22,1,4
3.427246,-0.2055664,1.1235352,1,0,141,22,1,4
3.2583008,-0.26708984,1.1523438,1,0,142,22,1,4
3.1391602,-0.1538086,1.0986328,1,0,143,23,1,4
3.0141602,-0.08935547,1.1870117,1,0,144,23,1,4
2.6811523,-0.051757812,1.1401367,1,0,145,23,1,4
2.180664,-0.29492188,1.1738281,1,0,146,23,1,4
1.3911133,-0.640625,1.355957,1,0,147,23,1,4
0.48291016,-0.5415039,1.269043,1,0,148,23,1,4
0.12792969,-0.37451172,1.0341797,1,0,149,23,1,4
-0.100097656,-0.10107422,1.1196289,1,0,150,23,1,4
-0.19726562,0.11425781,1.1855469,1,0,151,23,1,4
-0.34960938,0.6352539,1.5556641,1,0,152,23,1,4
-0.453125,1.1689453,1.8637695,1,0,153,23,1,4
-0.6904297,1.3217773,1.9482422,1,0,154,23,1,4
-0.95703125,1.21875,1.8583984,1,0,155,23,1,4
-0.8964844,0.9765625,1.5561523,1,0,156,23,1,4
-0.5625,0.50927734,1.4208984,1,0,157,23,1,4
-0.32470703,0.030273438,1.2480469,1,0,158,23,1,4
-0.21923828,-0.38134766,0.9770508,1,0,159,23,1,4
0.15722656,-0.6459961,0.89746094,1,0,160,23,1,4
0.64208984,-0.7739258,1.6518555,1,0,161,24,1,4
1.3896484,-0.8666992,3.762207,1,0,162,24,1,4
1.6040039,-1.4023438,4.130371,1,0,163,24,1,4
2.4086914,-2.0756836,1.3227539,1,0,164,24,1,4
3.9692383,-2.5634766,0.35107422,1,0,165,24,1,4
4.4057617,-0.21923828,2.3793945,1,0,166,24,1,4
4.294922,1.6196289,2.4589844,1,0,167,24,1,4
4.994629,3.178711,1.7001953,1,0,168,24,1,4
5.415039,3.0854492,1.5117188,1,0,169,24,1,4
4.688965,2.3129883,1.7739258,1,0,170,24,1,4
4.3164062,0.95751953,1.6103516,1,0,171,24,1,4
4.067871,0.31103516,1.5493164,1,0,172,24,1,4
4.1674805,-0.1899414,1.2915039,1,0,173,24,1,4
4.234375,-0.68408203,1.09375,1,0,174,24,1,4
3.9677734,-0.65185547,0.82958984,1,0,175,24,1,4
3.6904297,-0.2397461,0.9272461,1,0,176,24,1,4
3.5551758,0.29638672,0.89501953,1,0,177,24,1,4
3.4003906,0.65527344,0.96728516,1,0,178,24,1,4
3.184082,0.5776367,0.7783203,1,0,179,25,1,4
2.8295898,0.36767578,0.8300781,1,0,180,25,1,4
2.3496094,0.036132812,1.2001953,1,0,181,25,1,4
1.8613281,-0.28173828,1.3369141,1,0,182,25,1,4
1.3769531,-0.25878906,0.97558594,1,0,183,25,1,4
0.9326172,-0.21191406,1.2885742,1,0,184,25,1,4
0.39941406,-0.5444336,1.1347656,1,0,185,25,1,4
0.14990234,-0.9008789,1.1328125,1,0,186,25,1,4
-0.16210938,-1.1757812,1.5805664,1,0,187,25,1,4
-0.52734375,-1.2885742,1.8959961,1,0,188,25,1,4
-0.7734375,-1.2021484,1.8642578,1,0,189,25,1,4
-0.9033203,-0.9667969,1.7729492,1,0,190,25,1,4
-0.9057617,-0.57666016,1.8442383,1,0,191,25,1,4
-0.84472656,-0.2841797,1.6787109,1,0,192,25,1,4
-0.6567383,0.017089844,1.5024414,1,0,193,25,1,4
-0.43017578,0.2133789,1.3066406,1,0,194,25,1,4
-0.19628906,0.27490234,1.0454102,1,0,195,25,1,4
